,Country,Country Code,year,GDP,LOCATION,INDICATOR,SUBJECT,TIME,Value
1926,Mexico,MEX,2018,19844.64567,MEX,PISAREAD,TOT,2018,420.0
1927,Mexico,MEX,2018,19844.64567,MEX,PISASCIENCE,BOY,2018,424.0
1928,Mexico,MEX,2018,19844.64567,MEX,PISASCIENCE,GIRL,2018,415.0
1929,Mexico,MEX,2018,19844.64567,MEX,PISASCIENCE,TOT,2018,419.0
1930,Netherlands,NLD,2018,56328.94114,NLD,PISAMATH,BOY,2018,520.0
1931,Netherlands,NLD,2018,56328.94114,NLD,PISAMATH,GIRL,2018,519.0
1932,Netherlands,NLD,2018,56328.94114,NLD,PISAMATH,TOT,2018,519.0
1933,Netherlands,NLD,2018,56328.94114,NLD,PISAREAD,BOY,2018,470.0
1934,Netherlands,NLD,2018,56328.94114,NLD,PISAREAD,GIRL,2018,499.0
1935,Netherlands,NLD,2018,56328.94114,NLD,PISAREAD,TOT,2018,485.0
1936,Netherlands,NLD,2018,56328.94114,NLD,PISASCIENCE,BOY,2018,499.0
1937,Netherlands,NLD,2018,56328.94114,NLD,PISASCIENCE,GIRL,2018,508.0
1938,Netherlands,NLD,2018,56328.94114,NLD,PISASCIENCE,TOT,2018,503.0
1939,Norway,NOR,2018,65510.58527,NOR,PISAMATH,BOY,2018,497.0
1940,Norway,NOR,2018,65510.58527,NOR,PISAMATH,GIRL,2018,505.0
1941,Norway,NOR,2018,65510.58527,NOR,PISAMATH,TOT,2018,501.0
1942,Norway,NOR,2018,65510.58527,NOR,PISAREAD,BOY,2018,476.0
1943,Norway,NOR,2018,65510.58527,NOR,PISAREAD,GIRL,2018,523.0
1944,Norway,NOR,2018,65510.58527,NOR,PISAREAD,TOT,2018,499.0
1945,Norway,NOR,2018,65510.58527,NOR,PISASCIENCE,BOY,2018,485.0
1946,Norway,NOR,2018,65510.58527,NOR,PISASCIENCE,GIRL,2018,496.0
1947,Norway,NOR,2018,65510.58527,NOR,PISASCIENCE,TOT,2018,490.0
1948,New Zealand,NZL,2018,41005.42087,NZL,PISAMATH,BOY,2018,499.0
1949,New Zealand,NZL,2018,41005.42087,NZL,PISAMATH,GIRL,2018,490.0
1950,New Zealand,NZL,2018,41005.42087,NZL,PISAMATH,TOT,2018,494.0
1951,New Zealand,NZL,2018,41005.42087,NZL,PISAREAD,BOY,2018,491.0
1952,New Zealand,NZL,2018,41005.42087,NZL,PISAREAD,GIRL,2018,520.0
1953,New Zealand,NZL,2018,41005.42087,NZL,PISAREAD,TOT,2018,506.0
1954,New Zealand,NZL,2018,41005.42087,NZL,PISASCIENCE,BOY,2018,509.0
1955,New Zealand,NZL,2018,41005.42087,NZL,PISASCIENCE,GIRL,2018,508.0
1956,New Zealand,NZL,2018,41005.42087,NZL,PISASCIENCE,TOT,2018,508.0
1957,Poland,POL,2018,31336.6035,POL,PISAMATH,BOY,2018,516.0
1958,Poland,POL,2018,31336.6035,POL,PISAMATH,GIRL,2018,515.0
1959,Poland,POL,2018,31336.6035,POL,PISAMATH,TOT,2018,516.0
1960,Poland,POL,2018,31336.6035,POL,PISAREAD,BOY,2018,495.0
1961,Poland,POL,2018,31336.6035,POL,PISAREAD,GIRL,2018,528.0
1962,Poland,POL,2018,31336.6035,POL,PISAREAD,TOT,2018,512.0
1963,Poland,POL,2018,31336.6035,POL,PISASCIENCE,BOY,2018,511.0
1964,Poland,POL,2018,31336.6035,POL,PISASCIENCE,GIRL,2018,511.0
1965,Poland,POL,2018,31336.6035,POL,PISASCIENCE,TOT,2018,511.0
1966,Portugal,PRT,2018,33415.4379,PRT,PISAMATH,BOY,2018,497.0
1967,Portugal,PRT,2018,33415.4379,PRT,PISAMATH,GIRL,2018,488.0
1968,Portugal,PRT,2018,33415.4379,PRT,PISAMATH,TOT,2018,492.0
1969,Portugal,PRT,2018,33415.4379,PRT,PISAREAD,BOY,2018,480.0
1970,Portugal,PRT,2018,33415.4379,PRT,PISAREAD,GIRL,2018,504.0
1971,Portugal,PRT,2018,33415.4379,PRT,PISAREAD,TOT,2018,492.0
1972,Portugal,PRT,2018,33415.4379,PRT,PISASCIENCE,BOY,2018,494.0
1973,Portugal,PRT,2018,33415.4379,PRT,PISASCIENCE,GIRL,2018,489.0
1974,Portugal,PRT,2018,33415.4379,PRT,PISASCIENCE,TOT,2018,492.0
1975,Russian Federation,RUS,2018,27588.12544,RUS,PISAMATH,BOY,2018,490.0
1976,Russian Federation,RUS,2018,27588.12544,RUS,PISAMATH,GIRL,2018,485.0
1977,Russian Federation,RUS,2018,27588.12544,RUS,PISAMATH,TOT,2018,488.0
1978,Russian Federation,RUS,2018,27588.12544,RUS,PISAREAD,BOY,2018,466.0
1979,Russian Federation,RUS,2018,27588.12544,RUS,PISAREAD,GIRL,2018,491.0
1980,Russian Federation,RUS,2018,27588.12544,RUS,PISAREAD,TOT,2018,479.0
1981,Russian Federation,RUS,2018,27588.12544,RUS,PISASCIENCE,BOY,2018,477.0
1982,Russian Federation,RUS,2018,27588.12544,RUS,PISASCIENCE,GIRL,2018,478.0
1983,Russian Federation,RUS,2018,27588.12544,RUS,PISASCIENCE,TOT,2018,478.0
1984,Slovak Republic,SVK,2018,33736.40094,SVK,PISAMATH,BOY,2018,488.0
1985,Slovak Republic,SVK,2018,33736.40094,SVK,PISAMATH,GIRL,2018,484.0
1986,Slovak Republic,SVK,2018,33736.40094,SVK,PISAMATH,TOT,2018,486.0
1987,Slovak Republic,SVK,2018,33736.40094,SVK,PISAREAD,BOY,2018,441.0
1988,Slovak Republic,SVK,2018,33736.40094,SVK,PISAREAD,GIRL,2018,475.0
1989,Slovak Republic,SVK,2018,33736.40094,SVK,PISAREAD,TOT,2018,458.0
1990,Slovak Republic,SVK,2018,33736.40094,SVK,PISASCIENCE,BOY,2018,461.0
1991,Slovak Republic,SVK,2018,33736.40094,SVK,PISASCIENCE,GIRL,2018,467.0
1992,Slovak Republic,SVK,2018,33736.40094,SVK,PISASCIENCE,TOT,2018,464.0
1993,Slovenia,SVN,2018,38048.78466,SVN,PISAMATH,BOY,2018,509.0
1994,Slovenia,SVN,2018,38048.78466,SVN,PISAMATH,GIRL,2018,509.0
1995,Slovenia,SVN,2018,38048.78466,SVN,PISAMATH,TOT,2018,509.0
1996,Slovenia,SVN,2018,38048.78466,SVN,PISAREAD,BOY,2018,475.0
1997,Slovenia,SVN,2018,38048.78466,SVN,PISAREAD,GIRL,2018,517.0
1998,Slovenia,SVN,2018,38048.78466,SVN,PISAREAD,TOT,2018,495.0
1999,Slovenia,SVN,2018,38048.78466,SVN,PISASCIENCE,BOY,2018,502.0
2000,Slovenia,SVN,2018,38048.78466,SVN,PISASCIENCE,GIRL,2018,512.0
2001,Slovenia,SVN,2018,38048.78466,SVN,PISASCIENCE,TOT,2018,507.0
2002,Sweden,SWE,2018,53208.88436,SWE,PISAMATH,BOY,2018,502.0
2003,Sweden,SWE,2018,53208.88436,SWE,PISAMATH,GIRL,2018,503.0
2004,Sweden,SWE,2018,53208.88436,SWE,PISAMATH,TOT,2018,502.0
2005,Sweden,SWE,2018,53208.88436,SWE,PISAREAD,BOY,2018,489.0
2006,Sweden,SWE,2018,53208.88436,SWE,PISAREAD,GIRL,2018,523.0
2007,Sweden,SWE,2018,53208.88436,SWE,PISAREAD,TOT,2018,506.0
2008,Sweden,SWE,2018,53208.88436,SWE,PISASCIENCE,BOY,2018,496.0
2009,Sweden,SWE,2018,53208.88436,SWE,PISASCIENCE,GIRL,2018,503.0
2010,Sweden,SWE,2018,53208.88436,SWE,PISASCIENCE,TOT,2018,499.0
2011,Turkey,TUR,2018,28068.85941,TUR,PISAMATH,BOY,2018,456.0
2012,Turkey,TUR,2018,28068.85941,TUR,PISAMATH,GIRL,2018,451.0
2013,Turkey,TUR,2018,28068.85941,TUR,PISAMATH,TOT,2018,454.0
2014,Turkey,TUR,2018,28068.85941,TUR,PISAREAD,BOY,2018,453.0
2015,Turkey,TUR,2018,28068.85941,TUR,PISAREAD,GIRL,2018,478.0
2016,Turkey,TUR,2018,28068.85941,TUR,PISAREAD,TOT,2018,466.0
2017,Turkey,TUR,2018,28068.85941,TUR,PISASCIENCE,BOY,2018,465.0
2018,Turkey,TUR,2018,28068.85941,TUR,PISASCIENCE,GIRL,2018,472.0
2019,Turkey,TUR,2018,28068.85941,TUR,PISASCIENCE,TOT,2018,468.0
2020,United States,USA,2018,62794.58565,USA,PISAMATH,BOY,2018,482.0
2021,United States,USA,2018,62794.58565,USA,PISAMATH,GIRL,2018,474.0
2022,United States,USA,2018,62794.58565,USA,PISAMATH,TOT,2018,478.0
2023,United States,USA,2018,62794.58565,USA,PISAREAD,BOY,2018,494.0
2024,United States,USA,2018,62794.58565,USA,PISAREAD,GIRL,2018,517.0
2025,United States,USA,2018,62794.58565,USA,PISAREAD,TOT,2018,505.0
2026,United States,USA,2018,62794.58565,USA,PISASCIENCE,BOY,2018,503.0
2027,United States,USA,2018,62794.58565,USA,PISASCIENCE,GIRL,2018,502.0
2028,United States,USA,2018,62794.58565,USA,PISASCIENCE,TOT,2018,502.0
